gene	Ctrl1-SRR5136882	Ctrl2-SRR5136883	Ctrl3-SRR5137136	ZIKV1-SRR5137139	ZIKV2-SRR5137142	ZIKV3-SRR5137144
Tmem238l	0	0	2.312134936	0	0	0
Tmem239	5.554653951	9.043456664	3.468202403	11.39659625	1.757177827	5.012719831
Tmem240	2792.880006	2738.358678	2743.348101	1384.686444	2084.012903	1649.184824
Tmem241	483.2548937	511.8596472	448.5541775	436.8695229	404.1509003	351.8929322
Tmem242	3337.236094	3265.592201	3033.521036	3292.666599	4024.815814	3724.450835
Tmem243	387.7148458	434.0859199	480.9240666	1057.984018	856.6241909	989.5108947
Tmem245	8448.628659	9003.665455	9171.083222	8000.410567	6013.941114	6985.726357
Tmem246	7878.721164	8480.049314	7798.831138	4629.867226	6299.482511	5386.668731
Tmem248	3430.55428	3456.409137	3487.85555	4770.425246	4160.118506	4302.918703
Tmem249	2.22186158	25.32167866	2.312134936	48.43553406	34.26496763	35.08903882
Tmem25	601.0135575	715.3374221	765.3166637	397.9311523	394.4864223	379.9641632
Tmem250-ps	1913.022821	1825.8739	1768.783226	1757.924971	1685.133536	1801.571507
Tmem251	973.1753722	883.5457161	967.6284705	1474.909498	1544.55931	1383.510673
Tmem252	221.0752272	214.3299229	208.0921442	1907.980155	1352.148338	1641.164473
Tmem253	24.44047738	44.31293765	30.05775416	36.08922145	23.72190067	39.09921468
Tmem255a	1901.913513	1817.734789	1579.188161	1461.613469	1708.855437	1418.599712
Tmem255b	114.4258714	126.6083933	107.5142745	98.77050082	116.8523255	98.24930869
Tmem256	3215.033707	3234.844449	2901.729344	2096.023993	3211.24248	2443.199646
Tmem258	1994.120768	1673.943829	1936.413009	1687.645961	2666.517353	2166.497511
Tmem259	5979.029513	6144.124458	6141.030389	5425.729531	5560.589235	5875.910186
Tmem26	378.8273994	369.8773776	319.0746211	374.1882435	311.8990644	350.8903882
Tmem260	1054.27332	1099.68433	1179.188817	972.5095465	892.6463363	826.0962282
Tmem262	3.33279237	0	2.312134936	1.899432708	4.392944569	2.005087933
Tmem263	4480.383877	4526.25006	4330.628734	3889.08847	3965.071768	3823.702687
Tmem266	969.8425798	1016.484529	1019.651507	925.0237288	1019.16314	998.5337904
Tmem267	1534.195421	2233.733796	1078.610947	934.5208924	1345.119627	1257.190134
Tmem268	598.7916959	566.1203872	480.9240666	1703.791139	1319.640548	1554.945692
Tmem269	52.21374714	56.06943132	54.33517099	45.58638499	47.44380134	45.11447848
Tmem270	0	0	0	9.49716354	5.271533482	0
Tmem273	11.1093079	17.18256766	15.02887708	35.1395051	114.2165588	88.22386903
Tmem28	1855.25442	1870.186838	1721.38446	1155.804803	1239.688957	1208.065479
Tmem29	2039.668931	2010.360416	1910.979524	1254.575304	1348.633983	1316.340228
Tmem30a	25287.00665	25965.57277	23564.1232	19373.26391	21816.24132	21342.15595
Tmem30b	35.54978529	10.852148	13.87280961	129.1614242	59.74404613	92.2340449
Tmem30c	16.66396185	20.79995033	45.08663124	75.97730832	56.22969048	46.11702245
Tmem33	9317.376537	9127.560811	9188.424234	8327.112992	8874.626617	9031.918592
Tmem35a	8738.581595	8930.413456	8510.968698	4570.984812	6381.19128	5219.243888
Tmem35b	151.0865875	195.3386639	182.6586599	200.3901507	201.1968612	187.4757217
Tmem37	127.7570409	66.92157931	127.1674215	267.8200118	158.1460045	261.6639752
Tmem38a	2977.294518	3041.314476	2824.272824	2239.431163	2910.765071	2700.853445
Tmem38b	634.3414812	663.7897191	549.1320472	1059.883451	918.1254148	1020.589758
Tmem39a	488.8095477	509.1466102	522.5424954	866.1413149	786.3370778	899.2819377
Tmem39b	856.5276392	819.3371738	841.6171166	845.2475551	741.5290432	878.2285144
Tmem40	43.32630082	28.93906132	31.21382163	73.12815926	64.1369907	64.16281384
Tmem41a	1166.47733	1152.136379	1034.680384	695.1923712	786.3370778	692.7578807
Tmem41b	1686.392939	1678.465557	1590.748836	1828.203982	1918.838188	1931.902223
Tmem42	358.8306452	389.7729822	338.7277681	265.9205791	361.9786324	342.8700365
Tmem43	3868.261011	3962.84271	4072.825689	5330.757895	5435.829609	5097.936068
Tmem44	6094.566315	6717.47961	7648.542367	3513.000794	3475.697743	3013.647163
Tmem45a	116.647733	65.11288798	124.8552865	214.635896	115.9737366	127.3230837
Tmem45a2	4.443723161	16.278222	17.34101202	34.18978875	34.26496763	38.09667072
Tmem45b	9.998377111	7.234765331	17.34101202	17.09489437	7.02871131	18.04579139
Tmem47	6241.209179	6125.133199	5944.498919	7584.434803	6168.572763	7147.135935
Tmem50a	5112.503496	5230.735334	5012.70854	3588.028386	5022.89282	4148.526932
Tmem50b	6993.309324	7466.277822	7010.393125	3491.157317	4566.026585	3997.142793
Tmem51	37.77164687	28.93906132	45.08663124	74.07787562	48.32239025	47.11956641
Tmem51os1	2.22186158	0	6.936404807	0	3.514355655	4.010175865
Tmem52	4.443723161	5.426073998	1.156067468	37.98865416	25.4790785	40.10175865
Tmem52b	0	0	0	3.798865416	0	0
Tmem53	97.76190953	102.1910603	127.1674215	153.8540494	133.5455149	153.3892268
Tmem54	0	0.904345666	3.468202403	13.29602896	8.785889137	20.05087933
Tmem56	3298.353516	3651.747801	2789.5908	3031.494602	3133.926655	3425.692733
Tmem59	7509.892141	6949.896446	7223.109539	9160.014235	8915.041707	8609.847582
Tmem59l	5346.909893	5593.377947	4794.211789	3635.514203	6274.003433	4196.649043
Tmem60	1037.609358	992.067196	914.449367	998.1518881	1200.152456	1106.808539
Tmem62	1519.753321	1565.422349	1428.89939	1424.574531	1470.757842	1622.116137
Tmem63a	304.3950365	282.1558479	298.2654067	890.8339401	668.6061633	799.0275411
Tmem63b	10642.71697	11134.30384	11218.47871	5474.165065	6162.422641	5957.116248
Tmem63c	2257.411366	2637.071963	2669.359783	1411.278502	1919.716776	1669.235704
Tmem64	3295.020724	2864.062726	3161.844524	3564.285477	2022.511679	2350.965601
Tmem65	15543.03269	16214.01345	16391.88063	9355.655804	9984.284415	9384.814068
Tmem67	857.63857	969.4585544	1046.241058	1248.877006	1194.002334	1323.358035
Tmem68	3223.921153	3962.84271	3062.422722	2342.000529	3261.322048	2830.181617
Tmem69	487.6986169	576.0681895	537.5713725	571.7292451	709.8998423	681.7298971
Tmem70	2117.434086	2226.499031	2145.66122	2115.968037	3007.409852	2586.563433
Tmem71	34.43885449	40.69555499	35.8380915	145.3066022	87.85889137	118.300188
Tmem72	519.9156098	913.3891231	586.1262062	1668.651634	830.2665235	434.1015374
Tmem74	2629.57318	2960.827712	2765.313383	1537.590777	1990.882478	1819.617299
Tmem74b	1200.916184	1238.953563	1161.847805	482.4559079	609.7407061	545.3839176
Tmem79	48.88095477	42.50424632	42.77449631	112.0665298	79.07300223	82.20860523
Tmem8	517.6937482	551.6508565	516.7621581	624.913361	521.8818147	632.6052427
Tmem80	797.6483073	807.5806801	802.3108227	940.2191905	926.032715	816.0707885
Tmem81	106.6493559	150.1213806	138.7280961	152.904333	131.7883371	127.3230837
Tmem82	27.77326975	15.37387633	32.3698891	102.5693662	50.95815699	72.18316557
Tmem86a	954.2895487	905.2500121	995.3740898	2866.243957	2548.786439	3101.871032
Tmem86b	219.9642965	230.6081449	219.6528189	364.69108	231.0688843	251.6385355
Tmem87a	2499.594278	2452.585447	2454.331234	3427.526322	3651.415525	3634.221878
Tmem87b	2813.987691	3014.184106	3108.665421	3434.174336	2850.142436	3193.102533
Tmem88	174.4161341	121.1823193	124.8552865	332.4007239	236.3404178	303.7708218
Tmem88b	203.3003346	179.9647876	130.6356239	308.6578151	227.5545286	251.6385355
Tmem89	0	0	0	0	0	2.005087933
Tmem8b	6488.946745	6508.575761	7452.010897	3989.758403	3905.327721	4207.677026
Tmem9	4659.243734	4750.527786	4582.651442	5353.551088	5948.046946	5794.704125
Tmem91	1074.270074	1099.68433	927.1661092	901.28082	1140.40841	887.2514101
Tmem92	0	2.713036999	10.40460721	0	1.757177827	4.010175865
Tmem94	3476.102442	3648.130418	3701.728032	2824.456437	2659.488642	2663.759318
Tmem95	3.33279237	4.521728332	0	9.49716354	2.635766741	3.007631899
Tmem97	1326.451363	1427.961807	1157.223535	795.8623047	1153.587244	1051.668621
Tmem98	428.819285	374.3991059	445.0859751	812.0074827	649.2772072	681.7298971
Tmem9b	5244.70426	5102.31825	5176.870121	3856.798114	5072.093799	4968.607897
Tmf1	5731.291946	5698.282044	5230.049224	4833.106526	4858.596693	5364.612763
Tmie	706.5519825	808.4850258	665.8948615	774.9685449	866.2886689	661.6790177
Tmigd1	5.554653951	5.426073998	0	0.949716354	0.878588914	4.010175865
Tmigd3	26.66233896	24.41733299	15.02887708	93.0722027	129.1525703	138.3510673
Tmod1	191.0800959	151.0257263	157.2251756	314.3561132	246.8834848	302.7682778
Tmod2	118491.8781	122545.1682	116352.4103	42195.89761	48347.86933	47547.65269
Tmod3	3536.092705	3665.312986	3799.993767	6754.38271	5605.397269	6236.826014
Tmod4	21.10768501	19.89560466	23.12134936	57.9326976	29.87202307	47.11956641
Tmpo	6120.117723	6110.663668	6312.128374	7434.379619	6903.073095	6646.866496
Tmppe	677.667782	682.7809781	739.8831794	573.6286778	562.2969048	555.4093573
Tmprss11a	45.5481624	21.70429599	16.18494455	3.798865416	10.54306696	6.015263798
Tmprss11b	7.776515531	12.66083933	13.87280961	6.648014478	17.57177827	9.022895696
Tmprss11c	4.443723161	0	0	0	1.757177827	0
Tmprss11d	4.443723161	0	0	7.597730832	0	0
Tmprss11e	2.22186158	1.808691333	4.624269871	19.94404344	8.785889137	9.022895696
Tmprss11f	3.33279237	0	0	18.99432708	14.05742262	16.04070346
Tmprss11g	2.22186158	0	0	0	0	7.017807764
Tmprss12	0	0.904345666	0	4.74858177	0.878588914	2.005087933
Tmprss13	8.887446321	1.808691333	0	11.39659625	4.392944569	9.022895696
Tmprss15	43.32630082	44.31293765	65.89584566	36.08922145	34.26496763	21.05342329
Tmprss2	2.22186158	9.043456664	13.87280961	285.8646226	232.8260621	193.4909855
Tmprss3	35.54978529	18.99125899	9.248539742	18.04461073	20.20754502	24.06105519
Tmprss4	5.554653951	1.808691333	10.40460721	3.798865416	11.42165588	7.017807764
Tmprss5	73.32143215	41.59990065	55.49123845	125.3625587	94.88760268	74.1882535
Tmprss6	6.665584741	7.234765331	15.02887708	42.73723593	21.96472284	21.05342329
Tmprss7	87.76353242	93.14760364	97.1096673	237.4290885	227.5545286	242.6156398
Tmprss9	16.66396185	45.21728332	23.12134936	271.6188773	231.9474732	254.6461674
Tmsb10	96615.42896	86345.11554	88790.6058	40072.33184	63087.07695	49890.59794
Tmsb15a	0	0.904345666	0	3.798865416	1.757177827	0
Tmsb15b1	63.32305504	38.88686366	65.89584566	28.49149062	59.74404613	18.04579139
Tmsb15b2	36.66071608	39.79120932	50.86696858	15.19546166	39.53650112	29.07377502
Tmsb15l	14.44210027	29.84340699	18.49707948	12.3463126	14.93601153	3.007631899
Tmsb4x	87472.46856	90373.97548	84323.5611	61053.46554	96700.13161	81729.38922
Tmtc1	6050.129083	5804.090487	5634.672838	3423.727456	3164.677267	2995.601371
Tmtc2	1869.69652	1851.195579	1931.788739	1384.686444	1177.309144	1271.225749
Tmtc3	1961.903775	2094.464563	1730.632999	2153.956691	2194.715106	2134.416104
Tmtc4	3872.704734	4294.73757	3759.531405	1862.39377	2263.245042	2092.309258
Tmub1	1561.968691	1753.526247	1732.945134	950.6660704	1324.033493	1165.958633
Tmub2	3418.334041	3395.817977	3374.560939	2388.53663	2594.473062	2682.807654
Tmx1	6613.370994	6893.827015	7072.820768	7296.670748	8271.036034	7210.296205
Tmx2	5974.585789	5860.159918	5331.783161	5467.51705	6801.156781	6217.777679
Tmx3	4876.986169	5017.309757	4959.529437	5662.208903	5680.077327	5923.029753
Tmx4	23695.04282	24001.33399	22294.76112	16515.5674	17820.41894	17042.24488
Tnc	17731.56634	17585.90583	18935.22906	11869.55499	7165.77118	8062.458577
Tnf	2.22186158	3.617382666	6.936404807	191.8427035	173.9606049	279.7097666
Tnfaip1	7445.458156	7845.198656	7398.831794	6677.455685	7404.747365	6985.726357
Tnfaip2	39.99350845	26.22602433	58.95944086	2979.260203	1657.89728	2988.583563
Tnfaip3	554.3544643	491.9640425	435.8374354	2242.280312	1279.225458	1704.324743
Tnfaip6	96.65097874	100.382369	92.48539742	219.3844778	177.4749606	199.5062493
Tnfaip8	1226.467592	1067.127886	1006.934764	1310.608569	1118.443687	1227.113815
Tnfaip8l1	544.3560872	687.3027065	686.7040759	431.1712247	441.9302236	418.0608339
Tnfaip8l2	104.4274943	76.86938164	135.2598937	544.1874709	576.3543274	625.5874349
Tnfaip8l3	568.7965646	610.4333248	516.7621581	351.395051	507.8243921	395.0023227
Tnfrsf10b	147.7537951	139.2692326	123.6992191	623.9636446	528.9105261	598.5187479
Tnfrsf11a	444.3723161	437.7033025	499.4211461	1106.419552	1034.099151	1333.383475
Tnfrsf11b	153.308449	113.0432083	176.8783226	187.0941217	116.8523255	188.4782657
Tnfrsf12a	139.9772796	137.4605413	132.9477588	1403.680771	1599.031823	1801.571507
Tnfrsf13b	133.3116948	123.8953563	92.48539742	266.8702955	297.8416417	268.681783
Tnfrsf13c	14.44210027	23.51298733	32.3698891	113.0162461	32.50778981	85.21623713
Tnfrsf14	24.44047738	3.617382666	28.9016867	226.0324923	133.5455149	121.3078199
Tnfrsf17	7.776515531	7.234765331	9.248539742	10.44687989	13.17883371	10.02543966
Tnfrsf18	53.32467793	40.69555499	49.71090112	76.92702468	40.41509003	79.20097333
Tnfrsf19	8900.777491	10047.28035	10075.12798	10785.92863	9000.264832	10117.67371
Tnfrsf1a	888.7446321	715.3374221	796.5304853	4763.777232	2954.694517	4163.565092
Tnfrsf1b	271.0671128	280.3471566	248.5545056	3442.721783	2310.688843	2739.95266
Tnfrsf21	8831.899782	9114.899972	9062.41288	7365.050326	6078.078105	6545.609556
Tnfrsf22	244.4047738	233.3211819	254.3348429	342.8476038	259.1837295	315.8013494
Tnfrsf23	57.76840109	73.25199898	119.0749492	346.6464692	188.8966164	368.9361796
Tnfrsf25	37.77164687	23.51298733	25.43348429	121.5636933	84.34453572	106.2696604
Tnfrsf26	8.887446321	1.808691333	13.87280961	161.4517802	73.80146875	143.3637872
Tnfrsf4	25.55140817	45.21728332	63.58371073	79.77617374	50.95815699	83.2111492
Tnfrsf8	79.98701689	101.2867146	91.32932996	84.52475551	117.7309144	97.24676473
Tnfrsf9	13.33116948	7.234765331	8.092472275	161.4517802	89.6160692	153.3892268
Tnfsf10	147.7537951	100.382369	145.6645009	2747.529412	2567.236806	2617.642296
Tnfsf11	8.887446321	14.46953066	30.05775416	26.59205791	14.05742262	34.08649485
Tnfsf12	142.1991411	179.0604419	174.5661876	321.0041277	226.6759397	241.6130959
Tnfsf13	17.77489264	6.330419665	9.248539742	31.34063968	7.907300223	18.04579139
Tnfsf13b	49.99188556	75.06069031	76.30045287	141.5077368	109.8236142	208.529145
Tnfsf14	0	0	0	20.89375979	14.05742262	25.06359916
Tnfsf15	11.1093079	5.426073998	2.312134936	31.34063968	38.6579122	58.14755004
Tnfsf18	21.10768501	7.234765331	11.56067468	38.93837052	24.60048958	66.16790177
Tnfsf4	0	0	0	0	0	1.002543966
Tnfsf8	0	1.808691333	6.936404807	348.5459019	308.3847087	380.9667072
Tnfsf9	91.09632479	114.8518996	60.11550833	171.8986601	191.5323832	182.4630019
Tnfsfm13	7.776515531	6.330419665	17.34101202	20.89375979	11.42165588	12.0305276
Tnik	23265.11261	24163.21186	23123.66149	16323.72469	15442.95734	16150.9833
Tnip1	2121.877809	2013.073453	1591.904903	3243.281349	2335.289333	2760.003539
Tnip2	585.4605264	599.5811768	595.3747459	1381.837295	1127.229576	1377.49541
Tnip3	2.22186158	1.808691333	9.248539742	34.18978875	11.42165588	20.05087933
Tnk1	3.33279237	10.852148	10.40460721	35.1395051	11.42165588	23.05851122
Tnk2	6247.874764	6161.307025	6336.405791	7137.118401	6440.935326	6605.762194
Tnk2os	35.54978529	19.89560466	63.58371073	36.08922145	8.785889137	17.04324743
Tnks	25605.84378	26481.0498	26440.41906	19796.8374	17295.02277	18492.926
Tnks1bp1	5952.367174	5865.585992	6238.140056	7509.407211	6282.789322	7126.082512
Tnks2	23552.84368	25292.7396	22603.43113	17332.32346	17801.96857	16963.04391
Tnmd	12.22023869	10.852148	5.780337339	13.29602896	12.30024479	7.017807764
Tnn	65.54491662	89.53022097	61.27157579	250.7251175	106.3092586	169.4299303
Tnnc1	35.54978529	43.40859199	38.15022644	130.1111405	162.538949	124.3154518
Tnnc2	0	0	0	7.597730832	2.635766741	3.007631899
Tnni1	15.55303106	18.08691333	15.02887708	107.317948	73.80146875	58.14755004
Tnni2	13.33116948	10.852148	6.936404807	50.33496676	54.47251265	78.19842937
Tnni3	15.55303106	17.18256766	25.43348429	60.78184666	30.75061198	42.10684658
Tnni3k	0	8.139110998	2.312134936	8.547447186	7.907300223	16.04070346
Tnnt1	77.76515531	164.5909113	71.676183	96.87106811	72.04429092	118.300188
Tnnt2	37.77164687	3.617382666	31.21382163	73.12815926	30.75061198	60.15263798
Tnnt3	24.44047738	24.41733299	24.27741682	45.58638499	21.08613393	37.09412675
Tnp2	2.22186158	0.904345666	4.624269871	10.44687989	7.02871131	2.005087933
Tnpo1	15440.82705	15647.89307	15779.16487	24239.6105	23225.49793	23923.70667
Tnpo2	17456.05551	18472.16458	18293.61161	13104.18625	14807.73755	13539.35626
Tnpo3	8649.707132	9020.848022	8397.674086	7324.212522	8484.53314	7971.227076
Tnr	15735.22371	16493.45626	16001.12982	11748.94102	10934.91762	11099.16425
Tnrc18	28380.9489	28287.0281	27811.51507	18622.98799	14726.90737	16874.82004
Tnrc6a	8518.617299	9151.978144	9684.377178	9321.466015	7711.374896	8590.799247
Tnrc6b	14174.36595	13291.16826	13522.52117	11232.29532	8114.647207	9368.773365
Tnrc6c	13826.64461	14832.17327	13827.72298	9897.943842	8296.515112	9814.90543
Tns1	2371.837237	2157.76876	2701.729672	4438.974239	2123.549404	2819.153633
Tns2	777.6515531	555.2682392	781.5016082	2070.381652	786.3370778	1219.093463
Tns3	5464.668557	5184.613705	5213.86428	8610.128466	5950.682713	7011.7925
Tns4	18.88582343	3.617382666	20.80921442	37.98865416	46.56521243	56.14246211
Tnxb	421.0427695	456.6945615	380.3461969	848.0967042	557.9039602	696.7680566
Tob1	2646.237142	2511.367916	1809.245587	2715.239056	2520.671593	2445.204734
Tob2	1774.156472	1942.534491	1193.061627	2165.353287	1551.588022	1754.451941
Toe1	593.2370419	687.3027065	591.9065435	668.6003132	717.8071425	708.7985841
Togaram1	3546.091082	3838.947354	2780.34226	4144.562169	4187.354763	4151.534564
Togaram2	54.43560872	84.10414698	115.6067468	188.9935545	103.6734918	132.3358035
Tollip	11340.38151	11946.40625	10741.02284	9772.581283	10452.57231	10251.01206
Tom1	672.113128	622.1898185	550.2881147	790.1640066	695.8424197	822.0860523
Tom1l1	1744.161341	1594.36141	1499.419506	1750.327241	1643.839858	1918.869151
Tom1l2	10559.39716	11156.91249	10455.47418	6639.467031	6995.324931	6502.500165
Tomm20	22459.68778	22729.82398	20919.04083	16047.35723	18233.35573	17031.2169
Tomm20l	8.887446321	28.93906132	9.248539742	39.88808687	35.14355655	44.11193452
Tomm22	4538.152278	4554.284776	4326.004465	3717.18981	4776.887924	4212.689746
Tomm34	1985.233322	2316.029252	1841.615476	1691.444827	1747.513349	1855.708882
Tomm40	4338.184736	4368.893914	4012.710181	3478.811005	3720.82405	3624.196438
Tomm40l	822.0887847	852.7979634	744.5074493	645.8071208	892.6463363	649.6484901
Tomm5	1580.854514	1515.683337	1396.529501	1089.324658	1583.217222	1385.515761
Tomm6	4.443723161	5.426073998	5.780337339	5.698298124	6.150122396	3.007631899
Tomm6os	71.09957057	59.68681398	71.676183	51.28468312	49.20097917	36.09158279
Tomm7	3346.12354	2922.845194	3058.95452	3054.287795	4904.283316	3589.107399
Tomm70a	25945.7886	27898.15946	25855.44892	16318.97611	19517.85272	18393.67415
Tomt	8.887446321	14.46953066	11.56067468	15.19546166	7.02871131	14.03561553
Tonsl	910.9632479	956.7977151	1166.472075	694.2426548	625.5553066	628.5950668
Top1	15490.81894	15742.84936	15612.69115	12701.50652	14007.34305	13663.67172
Top1mt	1232.022246	1369.179339	1129.477916	1264.072467	1646.475624	1398.548833
Top2a	3300.575378	3183.296746	3522.537574	4805.564751	3943.107045	3605.148103
Top2b	36213.01097	34919.49922	35923.64049	22976.48775	23846.6603	23840.49552
Top3a	705.4410518	642.9897688	702.8890204	1104.52012	630.82684	947.4040481
Top3b	2117.434086	2101.699329	2165.314367	2342.950245	2236.008785	2311.866386
Topaz1	13.33116948	0	0	14.24574531	1.757177827	11.02798363
Topbp1	4227.091657	4391.502556	4253.172214	3450.319514	3175.220334	3444.741068
Topors	3185.038575	3159.783758	2630.053489	4015.400745	4100.37446	4258.806769
Toporsl	2.22186158	0	0	0.949716354	0	0
Tor1a	2336.287452	2513.176607	2462.423706	2127.364633	2659.488642	2616.639752
Tor1aip1	1808.595326	1836.726048	1798.84098	7649.965232	5933.110934	6826.321866
Tor1aip2	4968.082494	5112.266052	4672.824705	12503.0158	10658.16211	11488.15131
Tor1b	2191.866449	2447.159373	2394.215726	2682.9487	2395.033379	2431.169118
Tor2a	1152.035229	1346.570697	1139.882523	1418.876233	1436.492874	1530.884636
Tor3a	362.1634376	312.9036006	295.9532718	11430.78604	8792.039259	10281.08837
Tor4a	157.7521722	133.8431586	147.9766359	703.7398183	548.2394822	751.9079747
Tox	2802.878384	2883.053984	3032.364968	1583.177162	1880.180275	1752.446853
Tox2	3020.620818	2827.888899	2990.746539	2447.419044	2278.181053	2287.805331
Tox3	2297.404874	2668.724062	2798.83934	2738.032249	2465.320492	2765.016259
Tox4	5820.16641	5960.542287	5833.516443	6873.097254	7264.173139	7110.041809
Tpbg	1307.56554	1319.440327	1356.06714	1196.642606	1199.273867	1206.060391
Tpbgl	346.6104065	254.1211323	298.2654067	297.2612188	314.5348311	231.5876562
Tpcn1	4221.537003	3794.634416	4420.801997	2681.998984	2290.481298	2390.064816
Tpcn2	138.8663488	95.86064064	147.9766359	578.3772596	267.0910298	457.1600486
Tpd52	4752.56192	5005.553264	4817.333138	4773.274395	5379.599919	5579.157172
Tpd52l1	1082.04659	1010.154109	1143.350726	1002.90047	1345.998216	1136.884858
Tpd52l2	4139.328124	3943.851451	3972.247819	4131.26614	4168.904396	4169.580356
Tpgs1	2256.300435	2422.74204	2432.365952	1894.684126	2738.561644	2409.113151
Tpgs2	6868.885076	6919.148694	6479.758157	3396.185682	4469.381804	3729.463554
Tph1	26.66233896	27.13036999	48.55483365	53.18411583	63.25840179	62.15772591
Tph2	202.1894038	81.39110998	69.36404807	69.32929385	116.8523255	90.22895696
Tpi1	17651.57932	17169.90682	16556.04221	11089.83787	14128.58832	11995.43856
Tpk1	465.4800011	400.6251302	497.1090112	355.1939164	442.8088125	308.7835416
Tpm1	10837.12986	10631.48765	10944.49072	8034.600355	7877.4282	7858.942152
Tpm2	234.4063967	165.495257	205.7800093	283.0154735	229.3117065	178.452826
Tpm3	12889.01903	18577.06868	13379.1688	15146.07641	12043.69683	12441.57062
Tpm4	5871.269226	6447.984601	5715.597561	7387.843518	6961.059963	7085.980754
Tpmt	729.8815291	660.1723365	726.0103698	429.271792	485.8596693	458.1625926
Tpo	35.54978529	19.89560466	40.46236137	27.54177427	21.96472284	27.06868709
Tpp1	1458.652127	1652.239533	1480.922426	3852.049532	2441.598591	2625.662648
Tpp2	7699.861307	7592.886215	7604.611803	7109.576626	7125.35609	7277.466651
Tppp	6480.059299	7295.356491	5122.53495	2631.664017	4046.780537	3329.448512
Tppp3	3179.483921	3308.096448	3067.046992	1514.797585	2264.123631	1648.182281
Tpr	18681.41217	18469.45154	18439.27611	18760.69686	17191.34927	18532.02522
Tpra1	792.0936534	814.8154454	964.1602681	1127.313312	970.8407496	1070.716956
Tprg	8.887446321	0	1.156067468	2.849149062	1.757177827	2.005087933
Tprgl	9222.94742	9651.176952	8769.927811	7653.764097	9349.064631	8549.694944
Tprkb	2845.093754	2999.714575	3040.45744	2826.35587	3051.339297	2974.547948
Tprn	979.8409569	1005.632381	984.9694826	1006.699335	853.1098352	1029.612653
Tpsab1	4.443723161	1.808691333	2.312134936	17.09489437	3.514355655	4.010175865
Tpsb2	44.43723161	48.83466599	54.33517099	18.99432708	0	4.010175865
Tpsg1	18.88582343	22.60864166	12.71674215	27.54177427	10.54306696	17.04324743
Tpst1	2757.330221	2575.576458	2494.793596	3472.16299	3785.839629	3757.534786
Tpst2	1112.041721	1280.553464	1232.367921	1397.032757	1347.755394	1653.195
Tpt1	52444.82074	53117.64706	50650.78397	44475.21686	60517.20438	56361.0167
Tpte	11.1093079	7.234765331	10.40460721	24.69262521	7.907300223	18.04579139
Tpx2	1424.213273	1209.110156	1322.541183	1797.813058	1662.290225	1569.983851
Tra2a	7014.417009	7769.23362	7961.836651	13566.69812	14801.58743	14089.7529
Tra2b	11298.16614	11874.96295	13016.16362	15589.59395	17751.01041	18367.60801
Trabd	2156.316664	2075.473304	1825.430532	2100.772575	2149.907072	2355.978321
Trabd2b	441.0395237	189.0082443	404.6236137	497.6513695	98.40195834	123.3129078
Tradd	457.7034855	485.6336229	373.4097921	238.3788049	259.1837295	240.6105519
Traf1	68.87770899	52.45204865	64.7397782	397.9311523	151.1172932	230.5851122
Traf2	662.1147509	761.4590511	586.1262062	1371.390415	1272.196747	1385.515761
Traf3	8140.90083	8135.493615	7795.362935	7552.144447	6664.09691	6899.507576
Traf3ip1	1605.294992	1392.692326	1500.575573	1554.685672	1386.413306	1402.559009
Traf3ip2	653.2273046	744.2764835	789.5940805	574.5783942	419.0869118	531.3483021
Traf3ip3	56.6574703	49.73901165	61.27157579	177.5969582	270.6053854	230.5851122
Traf4	5243.59333	5254.248322	5054.326969	3626.966756	4145.182495	4062.308151
Traf5	22.2186158	31.65209832	20.80921442	54.13383218	86.98030246	87.22132506
Traf6	1938.574229	1880.13464	2093.638184	2455.016775	2012.847201	2132.411016
Traf7	4846.991037	5178.283286	5599.990814	4557.688783	4448.29567	4459.315562
Trafd1	5000.299487	5213.552767	5175.714053	13249.49286	12020.85352	13666.67935
Traip	695.4426746	827.4762848	963.0042007	1063.682317	1027.949029	1046.655901
Trak1	17374.95756	18347.36488	18014.99935	12984.52199	12097.29075	13140.34377
Trak2	12599.06609	13970.33185	11581.48389	7069.68854	7992.523348	7496.021236
Tram1	3687.179293	3412.096199	3347.971387	4916.681565	4725.929767	4842.287357
Tram1l1	3268.358385	3181.488054	3017.336091	2169.152153	2833.449247	2609.621944
Tram2	569.9074954	493.7727339	534.1031701	1312.508001	795.1229669	1054.676253
Trank1	11099.30952	15057.35535	15688.99161	12348.21204	10442.90783	10475.5819
Trap1	3996.018052	4012.581722	3951.438605	3704.843497	4209.319486	4213.69229
Trap1a	0	0	0	1.899432708	1.757177827	0
Trappc1	2131.876186	2149.629649	2108.667061	1359.044103	1882.816042	1585.022011
Trappc10	11362.60012	11351.3468	11268.18961	8897.892521	8342.201736	9120.142461
Trappc11	5695.742161	5656.682143	5926.00184	5026.848662	5183.674591	5198.190465
Trappc12	3938.249651	3541.41763	3833.519723	2493.005429	2981.930773	2703.861077
Trappc13	4922.534331	5016.405412	4786.119317	3849.200383	4783.916635	4375.101869
Trappc2	2321.845351	2503.228805	2299.418193	1758.874688	2302.781543	2024.136268
Trappc2l	2496.261485	3779.26054	2250.86336	1740.830077	4309.478622	2813.138369
Trappc3	4687.017004	4376.12868	4502.882787	4009.702447	5092.301344	4875.371308
Trappc3l	11.1093079	9.043456664	3.468202403	21.84347614	24.60048958	12.0305276
